brand,engine_displacement,fuel_type,insurance,kms_driven,location,model,ownership,price,registration_year,seats,transmission
Land Rover,1999.0,Diesel,Comprehensive,63000,Jaipur,Discovery Sport S,Second Owner,5200000.0,2020,7,Automatic
Toyota,2393.0,Diesel,Comprehensive,148219,Jaipur,Innova Crysta  G Plus MT,First Owner,1495000.0,2019,7,Manual
Maruti,1197.0,Petrol,Expired,80000,Jaipur,Baleno Zeta,First Owner,490000.00000000006,2021,5,Manual
Ford,1498.0,Diesel,Expired,82000,Jaipur,Ecosport  DV5 MT Titanium,First Owner,435000.0,2014,5,Manual
Maruti,1061.0,Petrol,Expired,90000,Jaipur,Wagon R VXI Minor,Second Owner,100000.0,2009,5,Manual
Toyota,2982.0,Diesel,Comprehensive,169000,Jaipur,Fortuner 4x2 AT,Second Owner,1095000.0,2013,7,Automatic
Renault,999.0,Petrol,Comprehensive,44423,Jaipur,KWID  RXT Optional,First Owner,290000.0,2018,5,Manual
Maruti,998.0,Petrol,Expired,100000,Jaipur,Wagon R Stingray VXI,Second Owner,340000.0,2016,5,Manual
Honda,1498.0,Diesel,Expired,920000,Jaipur,Mobilio S i-DTEC,First Owner,435000.0,2014,7,Manual
Audi,1984.0,Petrol,Comprehensive,17000,Jaipur,A6 45 TFSI Technology WO Matrix,First Owner,5700000.0,2023,5,Automatic
Toyota,2982.0,Diesel,Expired,150000,Jaipur,Fortuner 4x4 MT,Second Owner,1200000.0,2014,7,Manual
BMW,1998.0,Petrol,Comprehensive,15000,Jaipur,3 Series 330i M Sport,First Owner,4500000.0,2021,5,Automatic
Hyundai,1582.0,Diesel,Comprehensive,82000,Jaipur,Creta  CRDi SX Plus,First Owner,869999.9999999999,2017,5,Manual
Renault,1461.0,Diesel,Expired,100000,Jaipur,Duster 110PS  RxL,First Owner,265000.0,2013,5,Manual
Volvo,2400.0,Diesel,Expired,120000,Jaipur,XC60 D5 Summum,Third Owner,1780000.0,2014,5,Automatic
Mercedes Benz,2143.0,Diesel,Third Party,72266,Jaipur,220 CDI AT,First Owner,695000.0,2009,5,Automatic
Mitsubishi,2477.0,Diesel,Expired,1500,Jaipur,Pajero Sport 4X4,Fourth Owner,670000.0,2015,7,Manual
Maruti,1248.0,Diesel,Comprehensive,65000,Jaipur,Swift Dzire LDI Optional,Second Owner,435000.0,2015,5,Manual
Tata,1248.0,Diesel,Expired,70000,Jaipur,Indica Quadrajet 90 VX,First Owner,140000.0,2013,5,Manual
Mahindra,1493.0,Diesel,Expired,60000,Jaipur,Bolero B6 Opt,First Owner,950000.0,2022,7,Manual
BMW,1995.0,Diesel,Comprehensive,24001,New Delhi,5 Series  Luxury Line,First Owner,5490000.0,2021,5,Automatic
Hyundai,1582.0,Diesel,Comprehensive,70000,Jaipur,Verna  CRDI,Second Owner,421000.0,2013,5,Manual
MG,1451.0,Petrol,Comprehensive,48100,Jaipur,Hector  Turbo Sharp pro CVT,First Owner,1650000.0,2023,5,Automatic
Jaguar,2179.0,Diesel,Expired,42000,Jaipur,XF  Litre Luxury,First Owner,1725000.0,2013,5,Automatic
Hyundai,1396.0,Diesel,Comprehensive,88000,Jaipur,i20  Sportz,Second Owner,575000.0,2018,5,Manual
Datsun,799.0,Petrol,Expired,30000,Jaipur,RediGO T Option,Second Owner,280000.0,2020,5,Manual
Maruti,1197.0,Petrol,Expired,49000,Jaipur,Baleno  Delta,First Owner,565000.0,2018,5,Manual
Maruti,1248.0,Diesel,Expired,100000,Jaipur,Ciaz VDi Plus,Second Owner,397000.0,2015,5,Manual
Skoda,999.0,Petrol,Expired,70000,Jaipur,Kushaq  TSI Ambition Classic,First Owner,840000.0,2022,5,Manual
Mahindra,1493.0,Diesel,Expired,76000,Jaipur,TUV 300 T4 Plus,First Owner,595000.0,2018,7,Manual
Hyundai,1582.0,Diesel,Comprehensive,70000,Jaipur,Creta  CRDi SX Option,First Owner,700000.0,2016,5,Manual
Renault,999.0,Petrol,Comprehensive,40524,Jaipur,Triber RXZ,First Owner,648000.0,2022,7,Manual
Honda,1497.0,Petrol,Comprehensive,88000,Jaipur,City i VTEC S,Third Owner,211000.0,2010,5,Manual
Mercedes Benz,1991.0,Petrol,Expired,50000,Jaipur,Class 200 Sport,Second Owner,1850000.0,2018,5,Automatic
Maruti,1248.0,Diesel,Comprehensive,76000,Jaipur,Ciaz VDi Plus SHVS,Second Owner,495000.0,2016,5,Manual
Maruti,796.0,Petrol,Expired,100000,Jaipur,Alto 800 LXi BSIII,Fourth Owner,100000.0,2009,5,Manual
Kia,1497.0,Petrol,Expired,40000,Jaipur,Seltos HTK G,First Owner,1130000.0,2023,5,Manual
BMW,2993.0,Petrol,Comprehensive,5000,New Delhi,M4 Competition xDrive,First Owner,14500000.0,2024,5,Automatic
Tata,1047.0,Diesel,Expired,81000,Jaipur,Tiago  Revotorq XB,First Owner,380000.0,2016,5,Manual
MG,1956.0,Diesel,Comprehensive,85000,Jaipur,Hector Plus Select  MT 7 STR,First Owner,1600000.0,2021,7,Manual
Hyundai,1582.0,Diesel,Comprehensive,60000,Jaipur,Creta  CRDi AT SX Plus,First Owner,811000.0,2016,5,Automatic
Jeep,1956.0,Diesel,Comprehensive,90000,Jaipur,Compass  Limited Option 4X4,First Owner,1900000.0,2020,5,Manual
Tata,1199.0,Petrol,Comprehensive,11535,Jaipur,Tiago XZA AMT,First Owner,640000.0,2022,5,Automatic
Volkswagen,1498.0,Diesel,Comprehensive,87000,Jaipur,Polo  TDI Highline,First Owner,380000.0,2015,5,Manual
Tata,1199.0,CNG,Expired,30000,Jaipur,Tiago XM,First Owner,560000.0,2023,5,Manual
Mercedes Benz,1796.0,Petrol,Expired,90000,Jaipur,E 200 CGI Classic,First Owner,700000.0,2012,5,Manual
Maruti,998.0,Petrol,Comprehensive,58000,Jaipur,Wagon R LXI Opt,Second Owner,425000.0,2019,5,Manual
Ford,1498.0,Diesel,Expired,150000,Jaipur,Ecosport  DV5 MT Ambiente,First Owner,300000.0,2014,5,Manual
Maruti,1373.0,Petrol,Comprehensive,65000,Jaipur,Ciaz VXi Plus,First Owner,530000.0,2016,5,Manual
Tata,2179.0,Diesel,Expired,79000,Jaipur,Safari Storme EX,Second Owner,390000.0,2013,7,Manual
Maruti,998.0,Petrol,Expired,10000,Jaipur,Alto K10 VXI Plus,First Owner,500000.0,2024,5,Manual
Honda,1498.0,Diesel,Expired,160000,Jaipur,City i DTec VX Option,First Owner,450000.0,2015,5,Manual
Kia,1497.0,Petrol,Comprehensive,56000,Jaipur,Seltos HTX G,First Owner,1350000.0,2021,5,Manual
Audi,1968.0,Diesel,Comprehensive,63000,Jaipur,Q3 35 TDI Quattro Premium Plus,First Owner,2500000.0,2018,5,Automatic
Hyundai,1493.0,Diesel,Third Party,55000,Jaipur,Creta SX,Second Owner,1651000.0000000002,2023,5,Manual
Hyundai,1197.0,Petrol,Expired,33000,Jaipur,Grand i10 Nios Magna,First Owner,575000.0,2021,5,Manual
Tata,1199.0,Petrol,Zero Dep,48091,Jaipur,Altroz XE,First Owner,460000.0,2020,5,Manual
Hyundai,1086.0,Petrol,Comprehensive,57000,Jaipur,i10 Era,First Owner,450000.0,2016,5,Manual
Volkswagen,1598.0,Diesel,Comprehensive,110000,Jaipur,Vento  Highline,Second Owner,285000.0,2013,5,Manual
Volkswagen,1498.0,Diesel,Comprehensive,84000,Jaipur,Vento  TDI Highline Plus,First Owner,699000.0,2018,5,Manual
Honda,1498.0,Petrol,Comprehensive,24261,Jaipur,City V CVT,First Owner,925000.0,2020,5,Automatic
Honda,1497.0,Petrol,Comprehensive,56078,Jaipur,City ZX CVT,Second Owner,790000.0,2017,5,Automatic
Maruti,1462.0,Petrol,Expired,50000,Jaipur,Vitara Brezza LXI,Second Owner,650000.0,2021,5,Manual
Audi,1968.0,Diesel,Expired,78000,Jaipur,A6 35 TDI,First Owner,2425000.0,2017,5,Automatic
Skoda,999.0,Petrol,Comprehensive,70000,Jaipur,Rapid  TSI Style,First Owner,785000.0,2020,5,Manual
Toyota,2755.0,Diesel,Comprehensive,85479,Jaipur,Innova Crysta  ZX AT,First Owner,1525000.0,2016,7,Automatic
BMW,2998.0,Petrol,Comprehensive,46100,New Delhi,X5 xDrive 40i M Sport,Second Owner,7450000.0,2022,5,Automatic
Audi,1968.0,Diesel,Comprehensive,70000,Jaipur,A3 35 TDI Attraction,First Owner,1350000.0,2015,5,Automatic
Land Rover,2179.0,Diesel,Expired,100000,Jaipur,Range Rover Evoque Pure,First Owner,1800000.0,2016,5,Automatic
Hyundai,1197.0,Petrol,Expired,100000,Jaipur,i20 Sportz,Second Owner,380000.0,2016,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,61000,Jaipur,Venue S,Second Owner,725000.0,2021,5,Manual
Maruti,998.0,Petrol,Expired,30000,Jaipur,Alto K10 VXI Plus,First Owner,500000.0,2023,5,Manual
Kia,1493.0,Diesel,Expired,75000,Jaipur,Seltos HTK Plus D,First Owner,1000000.0,2019,5,Manual
Jaguar,1999.0,Diesel,Expired,70000,Jaipur,XE 2.  Prestige,Third Owner,2300000.0,2017,5,Automatic
Maruti,1248.0,Diesel,Comprehensive,81000,Jaipur,Ciaz ZDi SHVS,First Owner,625000.0,2016,5,Manual
Maruti,1248.0,Diesel,Comprehensive,75000,Jaipur,Ertiga ZDI,First Owner,625000.0,2014,7,Manual
Mercedes Benz,1991.0,Petrol,Comprehensive,16001,New Delhi,200,First Owner,4800000.0,2021,5,Automatic
Maruti,1197.0,Petrol,Expired,40000,Jaipur,Swift Dzire Tour S,Second Owner,359000.0,2018,5,Manual
Ford,1498.0,Diesel,Expired,160000,Jaipur,Ecosport  DV5 MT Titanium,Third Owner,255000.0,2013,5,Manual
Renault,999.0,Petrol,Comprehensive,35000,Jaipur,Triber RXL,First Owner,580000.0,2021,7,Manual
Hyundai,1197.0,Petrol,Expired,88000,Jaipur,i20  Spotz,First Owner,525000.0,2017,5,Manual
Toyota,1364.0,Diesel,Comprehensive,74000,Jaipur,Etios  GD,First Owner,691000.0,2019,5,Manual
Volvo,1969.0,Petrol,Comprehensive,6001,New Delhi,XC60 B5 Ultimate,First Owner,6400000.0,2024,5,Automatic
Hyundai,1396.0,Diesel,Comprehensive,70000,Jaipur,i20  CRDi Anniversary Edition,Second Owner,525000.0,2015,5,Manual
Bentley,5998.0,Petrol,Comprehensive,28000,New Delhi,Continental GT,Third Owner,9800000.0,2015,4,Automatic
Hyundai,1197.0,Petrol,Comprehensive,50000,Jaipur,Grand i10  Kappa Asta,First Owner,545000.0,2019,5,Manual
Mahindra,1197.0,Petrol,Comprehensive,35000,Jaipur,XUV300 W8,First Owner,840000.0,2020,5,Manual
Hyundai,1396.0,Diesel,Expired,110000,Jaipur,Verna  CRDi,Second Owner,390000.0,2013,5,Manual
Tata,1493.0,Electric,Expired,40000,Jaipur,Nexon  XZ Plus,Fifth Owner,1230000.0,2023,5,Automatic
Mahindra,1493.0,Diesel,Expired,81007,Jaipur,TUV 300 mHAWK100 T8 AMT,First Owner,650000.0,2017,7,Automatic
Hyundai,1197.0,Petrol,Expired,60000,Jaipur,i10 Magna,Third Owner,155000.0,2011,5,Manual
Toyota,2755.0,Diesel,Comprehensive,99000,Jaipur,Innova Crysta  ZX AT,First Owner,1750000.0,2019,7,Automatic
Mahindra,1497.0,Diesel,Expired,80000,Jaipur,Marazzo M4,First Owner,750000.0,2018,7,Manual
Volkswagen,999.0,Petrol,Expired,10000,Jaipur,Taigun  Topline,First Owner,1250000.0,2023,5,Manual
Hyundai,1396.0,Diesel,Expired,150000,Jaipur,Verna  EX,First Owner,346000.0,2013,5,Manual
Mahindra,2179.0,Diesel,Comprehensive,30000,Jaipur,Scorpio S11,First Owner,1751000.0000000002,2021,7,Manual
Volkswagen,1598.0,Diesel,Comprehensive,81676,Jaipur,Vento  Highline,First Owner,350000.0,2013,5,Manual
Honda,1799.0,Petrol,Third Party,93000,Jaipur,Civic  S MT,First Owner,375000.0,2013,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,79000,Jaipur,i20 Sportz Option,First Owner,475000.0,2015,5,Manual
Tata,1956.0,Diesel,Expired,120000,Jaipur,Harrier XT Plus,First Owner,1350000.0,2022,5,Manual
Ford,1498.0,Diesel,Third Party,67000,Jaipur,Ecosport   Titanium,First Owner,570000.0,2017,5,Manual
Honda,1198.0,Petrol,Comprehensive,45000,Jaipur,Brio S MT,First Owner,365000.0,2015,5,Manual
Mahindra,2179.0,Diesel,Expired,160000,Jaipur,Scorpio VLX  mHawk BSIII,Fourth Owner,365000.0,2012,8,Manual
Mahindra,2184.0,Diesel,Comprehensive,36100,Jaipur,Thar LX 4WD Hard Top,First Owner,1475000.0,2022,4,Manual
Toyota,2494.0,Diesel,Comprehensive,150000,Jaipur,Innova  G () 7 Seater BS IV,First Owner,625000.0,2014,7,Manual
Honda,1199.0,Petrol,Expired,100000,Jaipur,Amaze V,Third Owner,450000.0,2018,5,Manual
Hyundai,1582.0,Diesel,Expired,74000,Jaipur,Verna CRDi  SX,First Owner,950000.0,2018,5,Manual
Ford,1498.0,Diesel,Comprehensive,90000,Jaipur,Ecosport  DV5 MT Ambiente,Second Owner,500000.0,2016,5,Manual
Maruti,998.0,Petrol,Comprehensive,65000,Jaipur,Alto K10 VXI Optional,First Owner,350000.0,2018,5,Manual
Toyota,1490.0,Petrol,Third Party,47984,Jaipur,Hyryder V,First Owner,1689999.9999999998,2023,5,Automatic
Mahindra,1197.0,Petrol,Expired,30000,Jaipur,XUV300 W8 Opt Turbo,First Owner,1250000.0,2023,5,Manual
Volvo,1969.0,Petrol,Comprehensive,17000,New Delhi,XC 90 B6 Inscription 7STR,First Owner,8100000.0,2022,7,Automatic
Maruti,1248.0,Diesel,Comprehensive,83000,Jaipur,Ertiga ZDI,First Owner,550000.0,2013,7,Manual
Ford,1498.0,Diesel,Comprehensive,80000,Jaipur,Aspire  TDCi Titanium,Second Owner,279000.0,2016,5,Manual
Honda,1497.0,Petrol,Expired,80000,Jaipur,City i-VTEC CVT ZX,First Owner,780000.0,2017,5,Automatic
Hyundai,1197.0,Petrol,Expired,77010,Jaipur,i20 Sportz Plus,First Owner,580000.0,2020,5,Manual
Honda,1498.0,Diesel,Expired,150000,Jaipur,Amaze S i-Dtech,First Owner,225000.0,2015,5,Manual
Hyundai,1197.0,Petrol,Expired,70000,Jaipur,i20  Anniversary Edition,First Owner,415000.00000000006,2015,5,Manual
Maruti,1462.0,Petrol,Comprehensive,7800,Jaipur,Grand Vitara Alpha,First Owner,1450000.0,2022,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,62000,Jaipur,i20  Magna,First Owner,545000.0,2018,5,Manual
Volkswagen,1896.0,Diesel,Comprehensive,95105,Jaipur,Jetta  Highline TDI,Third Owner,350000.0,2009,5,Automatic
Hyundai,814.0,Petrol,Expired,50000,Jaipur,EON Era Plus,Second Owner,150000.0,2014,5,Manual
Hyundai,1591.0,Petrol,Comprehensive,90677,Jaipur,Verna VTVT  SX,First Owner,685000.0,2018,5,Manual
Maruti,1248.0,Diesel,Expired,120000,Jaipur,Swift Dzire LDI,First Owner,330000.0,2015,5,Manual
Toyota,1197.0,Petrol,Expired,50000,Jaipur,Glanza G,First Owner,700000.0,2021,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,16000,Jaipur,i20 Sportz,First Owner,731000.0,2022,5,Manual
Tata,2179.0,Diesel,Third Party,90000,Jaipur,Safari Storme EX,Third Owner,510000.0,2014,7,Manual
Isuzu,2499.0,Diesel,Expired,160000,Jaipur,D-Max 4X4,First Owner,1200000.0,2016,5,Manual
Mahindra,2179.0,Diesel,Expired,56000,Jaipur,XUV500 W11 FWD,First Owner,1125000.0,2018,7,Manual
Hyundai,1396.0,Diesel,Comprehensive,80352,Jaipur,i20 Asta  CRDi,First Owner,535000.0,2015,5,Manual
Maruti,1248.0,Diesel,Expired,76000,Jaipur,Ciaz VDi Plus SHVS,First Owner,521000.0,2016,5,Manual
Skoda,1498.0,Diesel,Comprehensive,74000,Jaipur,Rapid  TDI AT Ambition,First Owner,650000.0,2019,5,Automatic
Hyundai,1497.0,Petrol,Expired,10000,Jaipur,Verna SX,First Owner,1350000.0,2024,5,Manual
Toyota,1798.0,Petrol,Comprehensive,56200,Jaipur,Corolla Altis  G CVT,First Owner,950000.0,2018,5,Automatic
BMW,1995.0,Diesel,Comprehensive,77000,Jaipur,3 Series GT Luxury Line,First Owner,2250000.0,2015,5,Automatic
Mahindra,1997.0,Petrol,Comprehensive,21000,Jaipur,Thar LX Hard Top,Second Owner,1375000.0,2024,4,Manual
Maruti,1248.0,Diesel,Comprehensive,89000,Jaipur,Vitara Brezza ZDi Plus AMT,Second Owner,900000.0,2019,5,Automatic
Honda,1498.0,Diesel,Comprehensive,80000,Jaipur,City i DTEC V,Second Owner,425000.0,2015,5,Manual
Hyundai,1197.0,Petrol,Expired,50000,Jaipur,Grand i10 Sportz,First Owner,315000.0,2014,5,Manual
Volkswagen,1498.0,Diesel,Comprehensive,75000,Jaipur,Vento  TDI Highline AT,First Owner,675000.0,2017,5,Automatic
Honda,1493.0,Petrol,Expired,100000,Jaipur,City  GXI,Second Owner,130000.0,2005,5,Manual
BMW,1995.0,Diesel,Comprehensive,60000,Jaipur,3 Series  GT Luxury Line,First Owner,3400000.0,2018,5,Automatic
Mini Cooper,1998.0,Petrol,Comprehensive,18001,New Delhi,Countryman Cooper S JCW Inspired,First Owner,3450000.0,2020,5,Automatic
Maruti,796.0,Petrol,Expired,51200,Jaipur,Alto 800 VXI,Second Owner,320000.0,2017,5,Manual
Maruti,1197.0,Petrol,Comprehensive,73000,Jaipur,Baleno Delta,First Owner,575000.0,2020,5,Manual
Jeep,1956.0,Diesel,Comprehensive,92000,Jaipur,Compass  Limited,First Owner,1025000.0,2018,5,Manual
Tata,1199.0,Petrol,Comprehensive,32000,Jaipur,Nexon XM S,First Owner,800000.0,2022,5,Manual
Jaguar,2993.0,Diesel,Expired,67000,Jaipur,XJ 3. Portfolio,First Owner,2900000.0,2014,4,Automatic
Maruti,1197.0,Petrol,Comprehensive,72000,Jaipur,Baleno  Delta,First Owner,565000.0,2018,5,Manual
Mahindra,2179.0,Diesel,Comprehensive,75000,Jaipur,XUV500 W11 FWD,First Owner,1250000.0,2018,7,Manual
Maruti,1373.0,Petrol,Comprehensive,72000,Jaipur,Ertiga VXI,First Owner,475000.0,2014,7,Manual
Mahindra,1997.0,Petrol,Expired,30000,Jaipur,Thar LX 4WD Convert Top AT,First Owner,1351000.0,2021,4,Automatic
Hyundai,1197.0,Petrol,Comprehensive,64000,Jaipur,i20 Magna,First Owner,500000.0,2015,5,Manual
Mini Cooper,1998.0,Petrol,Expired,38000,New Delhi,Countryman Cooper S JCW Inspired,First Owner,3100000.0,2018,5,Automatic
Renault,799.0,Petrol,Comprehensive,40000,Jaipur,KWID RXL,First Owner,350000.0,2020,5,Manual
Tata,1498.0,Electric,Expired,120000,Jaipur,Nexon  XZ Plus,First Owner,982000.0,2021,5,Automatic
Honda,1498.0,Diesel,Expired,77000,Jaipur,City ZX MT,First Owner,1125000.0,2021,5,Manual
Hyundai,1482.0,Petrol,Comprehensive,177000,Jaipur,Creta N Line N8,First Owner,825000.0,2019,5,Manual
Toyota,2982.0,Diesel,Comprehensive,118000,Jaipur,Fortuner 4x4 MT,First Owner,1275000.0,2015,7,Manual
Hyundai,1582.0,Diesel,Comprehensive,76000,Jaipur,Verna  SX,Second Owner,500000.0,2014,5,Manual
Hyundai,1120.0,Diesel,Expired,90000,Jaipur,Grand i10 CRDi Sportz,First Owner,310000.0,2014,5,Manual
Volkswagen,1197.0,Petrol,Comprehensive,80000,Jaipur,Polo GT TSI,First Owner,699000.0,2019,5,Automatic
Hyundai,1396.0,Diesel,Expired,150000,Jaipur,i20 Asta  CRDi,Fifth Owner,212000.0,2013,5,Manual
Kia,2199.0,Diesel,Comprehensive,20000,New Delhi,Carnival Prestige,Second Owner,3400000.0,2023,7,Automatic
Ford,1498.0,Diesel,Comprehensive,98000,Jaipur,Fiesta Titanium  TDCi,First Owner,300000.0,2012,5,Manual
Mercedes Benz,2143.0,Diesel,Comprehensive,122000,Jaipur,Class 200 CDI SPORT,Second Owner,1675000.0,2015,5,Automatic
Volkswagen,1968.0,Diesel,Comprehensive,122000,Jaipur,Jetta 2. TDI Comfortline,First Owner,900000.0,2017,5,Manual
Mahindra,1197.0,Petrol,Comprehensive,75997,Jaipur,XUV300 W8,Second Owner,620000.0,2019,5,Manual
Maruti,1462.0,Petrol,Expired,38000,Jaipur,S Cross Zeta,First Owner,851000.0,2020,5,Manual
Hyundai,1591.0,Petrol,Comprehensive,81000,Jaipur,Creta  VTVT Base,First Owner,700000.0,2015,5,Manual
Maruti,1197.0,Petrol,Comprehensive,65000,Jaipur,Swift VXI,First Owner,475000.0,2017,5,Manual
Maruti,1197.0,Petrol,Expired,60000,Jaipur,Swift ZXI,First Owner,500000.0,2020,5,Manual
Volkswagen,1498.0,Petrol,Expired,30000,Jaipur,Taigun  TSI GT Plus DSG,First Owner,1350000.0,2022,5,Automatic
BMW,1995.0,Diesel,Comprehensive,104138,Jaipur,5 Series  Luxury Line,Second Owner,2390000.0,2017,5,Automatic
Mahindra,1197.0,Petrol,Expired,77016,Jaipur,XUV300 W6 Sunroof,First Owner,840000.0,2022,5,Manual
Honda,1497.0,Petrol,Comprehensive,36000,Jaipur,City i VTEC CVT VX,First Owner,485000.0,2014,5,Automatic
Hyundai,1396.0,Diesel,Comprehensive,90000,Jaipur,Creta  E Plus CRDi,First Owner,950000.0,2019,5,Manual
Maruti,998.0,Petrol,Expired,40000,Jaipur,Alto K10 VXI AMT,First Owner,300000.0,2018,5,Automatic
Maruti,1197.0,Petrol,Expired,120000,Jaipur,Swift Dzire VXI,First Owner,430000.0,2019,5,Manual
Kia,1493.0,Diesel,Comprehensive,25490,Jaipur,Sonet HTX,First Owner,933000.0,2021,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,74010,Jaipur,Grand i10 Sportz,Second Owner,330000.0,2016,5,Manual
Honda,1498.0,Diesel,Comprehensive,121000,Jaipur,City i DTEC SV,First Owner,555000.0,2015,5,Manual
Audi,1968.0,Diesel,Comprehensive,113000,Jaipur,A6 35 TDI,First Owner,2850000.0,2019,5,Automatic
Honda,1199.0,Petrol,Comprehensive,35958,Jaipur,Amaze S,First Owner,559000.0,2019,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,63000,Jaipur,i20 Sportz,Second Owner,360000.0,2013,5,Manual
Renault,999.0,Petrol,Expired,60000,Jaipur,Kiger RXT,First Owner,450000.0,2021,5,Manual
Porsche,1984.0,Petrol,Comprehensive,56000,New Delhi,Macan,Second Owner,4450000.0,2017,5,Automatic
Hyundai,1582.0,Diesel,Expired,100000,Jaipur,Verna  SX,First Owner,465000.00000000006,2013,5,Manual
Hyundai,1591.0,Petrol,Zero Dep,57131,Jaipur,Creta  SX Automatic,First Owner,892000.0,2019,5,Automatic
Hyundai,1197.0,Petrol,Zero Dep,65000,Jaipur,i20 Sportz,First Owner,550000.0,2017,5,Manual
Jaguar,2179.0,Diesel,Comprehensive,56000,Jaipur,XF  Litre Luxury,First Owner,1990000.0,2015,5,Automatic
Kia,1493.0,Diesel,Comprehensive,72000,Jaipur,Seltos HTE,First Owner,1150000.0,2021,5,Manual
Audi,1968.0,Diesel,Comprehensive,82218,Jaipur,A3 35 TDI Premium Plus,First Owner,1400000.0,2015,5,Automatic
Volkswagen,1598.0,Diesel,Expired,120000,Jaipur,Vento  Comfortline,First Owner,350000.0,2012,5,Manual
Audi,1968.0,Diesel,Expired,150000,Jaipur,Q5  TDI,Third Owner,1100000.0,2011,5,Automatic
Hyundai,1591.0,Petrol,Comprehensive,61000,Jaipur,Creta  E Plus,First Owner,745000.0,2018,5,Manual
Hyundai,1396.0,Diesel,Zero Dep,62000,Jaipur,Venue SX Opt,First Owner,950000.0,2019,5,Manual
Volkswagen,1199.0,Petrol,Comprehensive,69000,Jaipur,Polo  MPI Comfortline,Third Owner,350000.0,2016,5,Manual
Hyundai,2199.0,Diesel,Comprehensive,116145,Jaipur,Santa Fe 4WD AT,First Owner,750000.0,2014,7,Automatic
Toyota,2362.0,Petrol,Expired,80000,Jaipur,Camry V1,Second Owner,111000.0,2005,5,Automatic
Volkswagen,1199.0,Diesel,Comprehensive,83000,Jaipur,Polo  Comfortline 1.,Second Owner,250000.0,2013,5,Manual
Hyundai,1497.0,Petrol,Expired,10000,Jaipur,Creta EX,First Owner,1250000.0,2024,5,Manual
Toyota,2982.0,Diesel,Comprehensive,102546,Jaipur,Fortuner 4x2 AT,First Owner,1725000.0,2015,7,Automatic
Toyota,1197.0,Petrol,Zero Dep,53343,Jaipur,Glanza V,First Owner,650000.0,2021,5,Manual
Maruti,1197.0,Petrol,Expired,56786,Jaipur,Swift Dzire LXI,First Owner,480000.0,2020,5,Manual
Maruti,1197.0,Petrol,Expired,100000,Jaipur,Swift Dzire VXI,First Owner,450000.0,2018,5,Manual
Maruti,998.0,CNG,Expired,40000,Jaipur,Wagon R  LXI,Second Owner,470000.0,2021,5,Manual
BMW,2993.0,Diesel,Comprehensive,40001,New Delhi,7 Series Signature 730Ld,First Owner,5600000.0,2018,5,Automatic
Renault,1461.0,Diesel,Expired,80000,Jaipur,Duster 110PS  RxL,Second Owner,360000.0,2014,5,Manual
Maruti,796.0,Petrol,Third Party,77000,Jaipur,Alto 800 LXI,First Owner,385000.0,2020,5,Manual
BMW,1995.0,Diesel,Comprehensive,70000,Jaipur,3 Series  Luxury Line,First Owner,2150000.0,2015,5,Automatic
Mitsubishi,2477.0,Diesel,Expired,150000,Jaipur,Pajero Sport 4X4,Fourth Owner,700000.0,2015,7,Manual
Jeep,1956.0,Diesel,Expired,104000,Jaipur,Compass  Limited,Second Owner,825000.0,2017,5,Manual
Audi,1968.0,Diesel,Expired,42840,Jaipur,A3 35 TDI Premium,First Owner,1550000.0,2016,5,Automatic
Maruti,998.0,Petrol,Zero Dep,72000,Jaipur,Wagon R VXI BS IV,First Owner,350000.0,2015,5,Manual
Volkswagen,999.0,Petrol,Expired,10000,Jaipur,Virtus Highline,First Owner,1050000.0,2022,5,Manual
Volkswagen,1199.0,Diesel,Comprehensive,80000,Jaipur,Polo  Comfortline 1.,Second Owner,225000.0,2012,5,Manual
Maruti,1248.0,Diesel,Expired,54000,Jaipur,Vitara Brezza ZDi Plus,Second Owner,600000.0,2017,5,Manual
Honda,1498.0,Petrol,Expired,41998,Jaipur,City V MT,First Owner,875000.0,2020,5,Manual
Chevrolet,936.0,Diesel,Expired,100000,Jaipur,Beat  LT Option,Third Owner,125000.0,2011,5,Manual
Nissan,1461.0,Diesel,Comprehensive,88000,Jaipur,Terrano XV 110 PS,First Owner,450000.0,2015,5,Manual
Hyundai,1197.0,Petrol,Expired,76000,Jaipur,i20 Asta,First Owner,525000.0,2016,5,Manual
Maruti,1197.0,Petrol,Third Party,85000,Jaipur,Baleno  Zeta,First Owner,525000.0,2017,5,Manual
Citroen,1199.0,Petrol,Comprehensive,38002,Jaipur,C3 Puretech 110 Feel,First Owner,590000.0,2023,5,Manual
Maruti,1248.0,Diesel,Expired,213176,Jaipur,Ciaz  Alpha,First Owner,499000.0,2017,5,Manual
Jeep,1368.0,Petrol,Comprehensive,21000,Jaipur,Compass Model S DCT,First Owner,2200000.0,2022,5,Automatic
Maruti,998.0,Petrol,Expired,60000,Jaipur,Alto K10 2010-2014 VXI,First Owner,155000.0,2012,5,Manual
Jaguar,2179.0,Diesel,Comprehensive,96585,Jaipur,XF  Litre Luxury,Second Owner,1450000.0,2015,5,Automatic
Kia,1493.0,Diesel,Expired,40000,Jaipur,Seltos X-Line  AT,First Owner,1830000.0,2023,5,Automatic
